          21   1.0603223468315170     
          22   1.0603223468315170     
          23   1.0603223468315170     
          24   1.0603223468315170     
          25   1.0603223468315170     
          26   1.0603223468315170     
          27   1.0603223468315170     
          28   1.0603223468315170     
          29   1.0603223468315170     
          30   1.0603223468315170     
          31   6.0411474513960735E-154
 
           1   2.2009368686586215     
           2   2.2009368686586215     
           3   2.2009368686586215     
           4   2.2009368686586215     
           5   2.2009368686586215     
           6   2.2009368686586215     
           7   2.2009368686586215     
           8   7.1755563427057529     
           9   7.1755563427057529     
          10   7.1755563427057529     
          11   4230.5325640897654     
          12   7.1755563427057529     
          13   7.1755563427057529     
          14   7.1755563427057529     
          15   7.1755563427057529     
          16   7.1755563427057529     
          17   7.1755563427057529     
          18   2.2009368686586215     
          19   2.2009368686586215     
          20   2.2009368686586215     
          21   2.2009368686586215     
          22   2.2009368686586215     
          23   2.2009368686586215     
          24   2.2009368686586215     
          25   2.2009368686586215     
          26   2.2009368686586215     
          27   2.2009368686586215     
          28   2.2009368686586215     
          29   2.2009368686586215     
          30   2.2009368686586215     
          31   6.0135895125094408E-154
 
           1   3.2564715775649447     
           2   3.2564715775649447     
           3   3.2564715775649447     
           4   3.2564715775649447     
           5   3.2564715775649447     
           6   3.2564715775649447     
           7   3.2564715775649447     
           8   9.0526676438064086     
           9   9.0526676438064086     
          10   9.0526676438064086     
          11   20673.090285382459     
          12   9.0526676438064086     
          13   9.0526676438064086     
          14   9.0526676438064086     
          15   9.0526676438064086     
          16   9.0526676438064086     
          17   9.0526676438064086     
          18   3.2564715775649447     
          19   3.2564715775649447     
          20   3.2564715775649447     
          21   3.2564715775649447     
          22   3.2564715775649447     
          23   3.2564715775649447     
          24   3.2564715775649447     
          25   3.2564715775649447     
          26   3.2564715775649447     
          27   3.2564715775649447     
          28   3.2564715775649447     
          29   3.2564715775649447     
          30   3.2564715775649447     
          31   1.3980432860951318E-076

